Qwen 3 1.7B dense																						wandb 6hrpz2d5	/home1/doyoonkim/.cache/huggingface/hub/models--Qwen--Qwen3-1.7B/snapshots/70d244cc86ccca08cf5af4e1e306ecf908b1ad5e	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/6hrpz2d5
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	22.28	27.8	84.0	58.27	14805	25.76	91.41	86.27	15296	18.85	97.04	93.14	15928	0	100	-	32768	38.97	83.85	71.01	7580	21.41
1	22.55	27.6	86.2	67.39	14981	25.76	89.9	84.31	15099	19.59	96.12	97.17	15787	0	100	-	32768	39.8	82.56	68.0	7520	21.75
42	22.25	26.0	86.2	61.54	15025	25.76	95.45	94.12	15836	17.93	96.67	94.85	15865	0	100	-	32768	41.55	82.56	67.88	7501	21.37
mean	22.36	27.13	85.47	62.4	14937	25.76	92.26	88.24	15410	18.79	96.61	95.05	15860	0.0	100.0	-	32768	40.11	82.99	68.96	7534	21.51
std	0.17	0.99	1.27	4.62	116	0.0	2.87	5.19	382	0.83	0.47	2.02	71	0.0	0.0	-	0	1.32	0.74	1.77	42	0.21
																						
Qwen 3 1.7B s70 Ours																						wandb am3govuj	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260901_084730	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/am3govuj
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	30.85	44.2	47.2	10.86	10520	22.22	88.38	86.36	15196	24.4	81.7	68.94	13955	0.75	96.27	0	31904	62.7	36.39	18.86	5287	33.01
1	31.57	46.4	44.8	6.9	10278	23.23	86.36	82.61	14897	23.48	81.89	69.29	13950	1.49	96.27	0	31835	63.23	37.15	17.87	5301	33.65
42	32.42	46.6	47.2	11.59	10502	24.75	83.84	93.88	14723	25.51	78.93	58.7	13515	1.12	95.9	0	31697	64.14	36.62	19.86	5275	34.34
mean	31.61	45.73	46.4	9.78	10433	23.4	86.2	87.62	14939	24.46	80.84	65.64	13807	1.12	96.14	0.0	31812	63.36	36.72	18.86	5288	33.67
std	0.79	1.33	1.39	2.52	135	1.27	2.28	5.74	240	1.02	1.66	6.02	253	0.37	0.22	0.0	105	0.73	0.39	1.0	13	0.67
																						
Qwen 3 1.7B s70 Ours w/o OPD (0.5/0.5/0)																						wandb hlnkd7jt	cosmos1030/gmp-kd5e-1-s70pct-lr1e-4_20260915_124804	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/hlnkd7jt
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	30.28	44.2	43.8	10.41	10091	25.25	74.24	78.0	13824	23.11	70.24	53.6	12180	0	88.81	-	30047	58.83	21.91	6.31	4208	31.53
1	29.57	45.2	37.8	7.08	9643	23.23	74.24	73.91	14024	20.15	68.76	64.22	12036	0.37	90.67	0	30686	58.91	22.21	5.53	4257	31.16
42	28.69	43.2	43.6	9.72	10342	17.68	74.75	71.43	13754	22.37	69.87	58.68	12135	0	89.18	-	30187	60.2	22.06	6.17	4236	31.44
mean	29.51	44.2	41.73	9.07	10025	22.05	74.41	74.45	13867	21.87	69.62	58.83	12117	0.12	89.55	-	30307	59.31	22.06	6.01	4233	31.38
std	0.8	1.0	3.41	1.76	354	3.92	0.29	3.32	140	1.54	0.77	5.31	74	0.22	0.99	-	336	0.77	0.15	0.42	25	0.2
																						
Qwen 3 1.7B s70 Cubic schedule, no PGD (pace-matched)  [0/3 seeds complete]  [running]																						wandb du55q0hb	cosmos1030/gmp-kd3e-1-1.7b-s70pct-lr1e-4_20260923_062543	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/du55q0hb
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	50.0	43.8	11.6	10328	-	-	-	-	22.74	86.32	80.49	14662	0.75	94.03	50.0	31426	63.23	31.61	13.07	4941	34.18
																						
Qwen 3 1.7B s80 Ours																						wandb 8nqwbomy	cosmos1030/gmp-kd3e-1-s80pct-lr1e-4_20260916_044553	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/8nqwbomy
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	13.79	8.8	98.2	90.91	16217	22.73	100	100	16384	17.56	99.82	100	16354	0	100	-	32768	19.86	98.56	95.8	8146	11.56
1	14.88	9.0	97.6	88.89	16155	28.28	100	100	16384	17.56	100	100	16384	0	100	-	32768	19.56	98.41	95.35	8145	11.53
42	14.99	8.2	96.0	80.49	16021	30.81	99.49	98.36	16324	16.45	99.82	100	16367	0	100	-	32768	19.48	98.71	95.33	8148	11.03
mean	14.55	8.67	97.27	86.76	16131	27.27	99.83	99.45	16364	17.19	99.88	100.0	16368	0.0	100.0	-	32768	19.64	98.56	95.49	8147	11.37
std	0.66	0.42	1.14	5.53	100	4.13	0.29	0.95	35	0.64	0.11	0.0	15	0.0	0.0	-	0	0.2	0.15	0.27	1	0.29
																						
