Qwen 3 1.7B dense																						wandb 6hrpz2d5	/home1/doyoonkim/.cache/huggingface/hub/models--Qwen--Qwen3-1.7B/snapshots/70d244cc86ccca08cf5af4e1e306ecf908b1ad5e	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/6hrpz2d5
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	47.63	74.6	15.2	2.1	6036	26.26	25.25	14.75	10433	43.81	25.32	12.55	5730	10.45	37.69	0	23239	83.02	4.7	1.35	2359	52.97
1	46.22	75.8	15.0	3.07	5956	19.7	20.71	26.42	9702	42.14	24.03	12.98	5425	10.45	38.81	0	23399	83.02	3.94	0.99	2326	52.85
42	49.65	78.6	12.2	1.75	5911	27.27	23.74	12.9	10212	43.62	23.29	12.27	5394	15.67	38.43	0	23141	83.09	4.25	1.17	2316	55.25
mean	47.83	76.33	14.13	2.31	5968	24.41	23.23	18.02	10116	43.19	24.21	12.6	5516	12.19	38.31	0.0	23260	83.04	4.3	1.17	2334	53.69
std	1.72	2.05	1.68	0.68	63	4.11	2.31	7.33	375	0.91	1.03	0.36	186	3.02	0.57	0.0	131	0.04	0.38	0.18	22	1.35
																						
Qwen 3 1.7B s60 SparseGPT																						wandb ovo16qrk	cosmos1030/sparsegpt-qwen3-1.7b-s60pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/ovo16qrk
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	2.29	0.0	4.6	100	791	0	2.02	-	366	11.46	9.61	16.22	1608	0	88.43	-	28983	0.0	87.64	100	7184	2.87
1	2.48	0.0	4.6	100	793	0.0	5.56	100	942	12.38	9.43	9.46	1577	0	90.3	-	29593	0.0	88.02	100	7216	3.1
42	2.48	0	3.2	-	564	0.0	3.03	100	531	12.38	7.76	9.46	1306	0	90.3	-	29594	0.0	87.64	100	7185	3.1
mean	2.42	0.0	4.13	100.0	716	0.0	3.54	100.0	613	12.08	8.93	11.71	1497	0.0	89.68	-	29390	0.0	87.77	100.0	7195	3.02
std	0.11	0.0	0.81	0.0	132	0.0	1.82	0.0	297	0.53	1.02	3.9	166	0.0	1.08	-	352	0.0	0.22	0.0	18	0.13
																						
Qwen 3 1.7B s60 SparseGPT selfgen  [crashed/finished]																						wandb 0gjczpqk nwqk6e7z	/home1/doyoonkim/projects/elsa/models/qwen3_1.7b_sgpt_s60pct_n128_selfgenv3	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/0gjczpqk https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_1.7b_nostrip8192/runs/nwqk6e7z
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
