Qwen 3 4B dense																						wandb b2rdczje	/home1/doyoonkim/.cache/huggingface/hub/models--Qwen--Qwen3-4B/snapshots/1cfa9a7208912126459214e8b04321603b3df60c	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/b2rdczje
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
std	0.71	1.5	0.87	0.93	115	0.58	2.31	1.8	120	0.87	0.85	0.7	142	1.29	0.43	0.0	280	0.68	0.34	0.29	33	0.75
																						
Qwen 3 4B s60 Ours, cubic schedule (pace-matched)  [1/3 seeds complete]																						wandb dvqrq8zv	cosmos1030/gmp-kd3e-1-s60pct-lr5e-5_20260903_142958	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/dvqrq8zv
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
42	55.9	85.4	10.2	1.84	5334	30.81	29.29	18.67	10244	48.61	26.06	12.91	5433	26.12	32.84	0	20761	88.55	2.73	0.76	2078	62.17
																						
Qwen 3 4B s70 SparseGPT																						wandb r9alde40	cosmos1030/sparsegpt-qwen3-4b-s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/r9alde40
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.04	0.0	100	100	16384	0.0	99.49	100	16301	0.18	97.04	98.44	15977	0	12.69	-	4718	0.0	100	100	8192	0.05
1	0.04	0.0	100	100	16384	0.0	99.49	100	16301	0.18	97.97	98.53	16063	0	15.3	-	5597	0.0	100	100	8192	0.05
42	0.0	0.0	100	100	16384	0.0	100	100	16384	0.0	96.86	100	15899	0	16.42	-	5992	0.0	99.92	100	8189	0.0
mean	0.02	0.0	100.0	100.0	16384	0.0	99.66	100.0	16329	0.12	97.29	98.99	15980	0.0	14.8	-	5436	0.0	99.97	100.0	8191	0.03
std	0.02	0.0	0.0	0.0	0	0.0	0.29	0.0	48	0.11	0.59	0.88	82	0.0	1.91	-	652	0.0	0.04	0.0	1	0.03
																						
Qwen 3 4B s70 SparseGPT selfgen																						wandb wue1cbzo	/home1/doyoonkim/projects/elsa/models/qwen3_4b_sgpt_s70pct_n128_selfgenv3	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/wue1cbzo
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.32	0.0	92.8	100	15204	0.51	95.45	96.55	15682	1.11	67.28	85.71	11250	0	57.84	-	19065	0.0	71.04	100	5820	0.28
1	0.44	0.2	92.6	98.53	15187	0.51	92.42	96.43	15330	1.48	68.76	85.45	11475	0	56.34	-	18705	0.0	72.02	100	5914	0.42
42	0.77	0.0	91.2	100	14949	0.51	93.43	96.55	15340	3.33	65.8	67.27	11182	0	58.58	-	19197	0.0	72.4	100	5932	0.83
mean	0.51	0.07	92.2	99.51	15113	0.51	93.77	96.51	15451	1.97	67.28	79.48	11302	0.0	57.59	-	18989	0.0	71.82	100.0	5888	0.51
std	0.23	0.12	0.87	0.85	143	0.0	1.54	0.07	200	1.19	1.48	10.57	154	0.0	1.14	-	255	0.0	0.7	0.0	60	0.29
																						
Qwen 3 4B s70 SparseLLM																						wandb xrozbvfm	/home/doyoonkim/models/sparsellm_4b_s70	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/xrozbvfm
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.11	0.0	100	100	16384	0.0	99.49	100	16303	0.55	97.23	96.2	16054	0	99.63	-	32719	0.0	100	100	8192	0.14
1	0.02	0.0	100	100	16384	0.0	100	100	16384	0.0	96.49	100	16001	0	100	-	32768	0.08	99.92	99.81	8186	0.02
42	0.04	0.0	100	100	16384	0.0	100	100	16384	0.18	97.78	98.75	16173	0	100	-	32768	0.0	100	100	8192	0.05
mean	0.05	0.0	100.0	100.0	16384	0.0	99.83	100.0	16357	0.25	97.17	98.32	16076	0.0	99.88	-	32752	0.03	99.97	99.94	8190	0.07
std	0.05	0.0	0.0	0.0	0	0.0	0.29	0.0	47	0.28	0.65	1.94	88	0.0	0.22	-	28	0.04	0.04	0.11	3	0.06
																						
Qwen 3 4B s70 ALPS																						wandb tn8f17g1	cosmos1030/alps-qwen3-4b-s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/tn8f17g1
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.18	0.0	99.8	100	16351	0.0	100	100	16384	0.74	94.82	95.6	15539	0	70.52	-	23109	0.15	98.79	99.68	8093	0.22
1	0.11	0.0	99.8	100	16351	0.0	100	100	16384	0.55	96.12	96.47	15749	0	70.52	-	23109	0.0	99.09	100	8117	0.14
42	0.11	0.0	99.8	100	16351	0.0	99.49	100	16304	0.55	95.56	96.63	15660	0	67.91	-	22253	0.0	99.17	100	8124	0.14
mean	0.13	0.0	99.8	100.0	16351	0.0	99.83	100.0	16357	0.62	95.5	96.23	15649	0.0	69.65	-	22824	0.05	99.01	99.89	8112	0.17
std	0.04	0.0	0.0	0.0	0	0.0	0.29	0.0	46	0.11	0.65	0.55	106	0.0	1.51	-	494	0.09	0.2	0.18	16	0.05
																						
Qwen 3 4B s70 ALPS selfgen																						wandb qztmuivj	/home1/doyoonkim/projects/elsa/models/qwen3_4b_alps_selfgen_v3_s70pct	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/qztmuivj
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	0.74	0.0	99.6	100	16351	0.0	75.25	100	14985	3.7	61.92	75.31	13110	0	42.54	-	20586	0.0	100	100	8192	0.92
1	0.74	0.0	99.6	100	16342	0.0	74.75	100	14923	3.7	61.0	75.0	12977	0	38.43	-	19673	0.0	100	100	8192	0.92
42	0.96	0.0	99.4	100	16344	0.0	76.26	100	14999	4.81	59.89	70.45	12884	0	35.82	-	19087	0.0	100	100	8192	1.2
mean	0.81	0.0	99.53	100.0	16346	0.0	75.42	100.0	14969	4.07	60.94	73.59	12990	0.0	38.93	-	19782	0.0	100.0	100.0	8192	1.02
std	0.13	0.0	0.12	0.0	5	0.0	0.77	0.0	41	0.64	1.02	2.72	113	0.0	3.39	-	756	0.0	0.0	0.0	0	0.16
																						
Qwen 3 4B s70 ALPS+retrain																						wandb vfjcx821	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260814_035030	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/vfjcx821
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	37.4	69.8	22.6	4.9	7652	6.06	70.2	72.73	14142	19.96	54.53	37.57	10307	10.45	70.9	0	26987	80.74	7.96	2.83	3304	45.24
1	38.79	69.0	23.0	6.5	7696	12.12	69.19	61.9	14014	22.74	49.35	28.9	9659	8.96	69.4	0	26302	81.12	7.43	2.64	3263	45.45
42	37.95	69.6	23.8	4.4	7608	10.1	66.67	63.64	13879	19.96	53.97	35.33	10345	9.33	74.63	0	27139	80.74	6.37	1.93	3241	44.91
mean	38.05	69.47	23.13	5.27	7652	9.43	68.69	66.09	14012	20.89	52.62	33.93	10104	9.58	71.64	0.0	26809	80.87	7.25	2.47	3269	45.2
std	0.7	0.42	0.61	1.1	44	3.09	1.82	5.81	132	1.6	2.84	4.5	386	0.78	2.69	0.0	446	0.22	0.81	0.47	32	0.27
																						
Qwen 3 4B s70 ALPS+retrain w/o OPD (0.5/0.5/0)																						wandb 6hizpc1g	cosmos1030/gmp-kd5e-1-s70pct-lr1e-4_20260913_193547	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/6hizpc1g
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	36.16	70.6	21.6	5.11	7159	10.61	65.15	63.16	13366	16.27	51.76	38.03	10217	5.6	73.88	0	27334	77.71	8.64	2.38	3179	42.54
1	35.63	66.8	24.4	5.65	7371	8.59	68.69	65.31	13702	18.11	51.76	34.67	10077	7.84	75.37	0	27521	76.8	11.3	3.34	3263	42.39
42	36.2	69.0	21.6	3.36	7137	9.09	68.18	73.91	13718	19.41	53.79	36.75	10415	6.34	72.39	0	27238	77.18	10.69	3.05	3253	42.98
mean	36.0	68.8	22.53	4.71	7222	9.43	67.34	67.46	13595	17.93	52.43	36.48	10237	6.59	73.88	0.0	27365	77.23	10.21	2.92	3232	42.64
std	0.32	1.91	1.62	1.2	130	1.05	1.91	5.69	199	1.58	1.17	1.7	170	1.14	1.49	0.0	144	0.46	1.39	0.49	46	0.31
																						
Qwen 3 4B s70 ALPS + PGD (no trust region)																						wandb cw7zkw1i e0ihyq85 ipe0f7yq	cosmos1030/gmp-4b-s70pct-lr0.0001-onpol-lmda0.33-20260922-002405-p291199	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/cw7zkw1i https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/e0ihyq85 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/ipe0f7yq
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	36.01	70.4	23.8	4.35	7797	9.6	73.74	66.67	14141	14.23	63.59	49.01	11590	8.58	69.78	0	26597	77.26	13.04	5.91	3816	42.62
1	36.64	70.6	23.0	5.61	7858	11.62	74.75	65.15	14332	14.97	61.92	47.06	11455	8.21	67.54	0	25955	77.79	12.28	5.26	3799	42.89
42	36.25	71.4	23.6	5.31	7559	10.61	73.23	64.41	14226	13.86	63.22	47.92	11630	8.58	69.4	0	26378	76.8	12.59	5.24	3784	42.66
mean	36.3	70.8	23.47	5.09	7738	10.61	73.91	65.41	14233	14.36	62.91	47.99	11558	8.46	68.91	0.0	26310	77.28	12.64	5.47	3800	42.72
std	0.31	0.53	0.42	0.66	158	1.01	0.77	1.15	96	0.56	0.87	0.98	92	0.22	1.2	0.0	326	0.49	0.38	0.38	16	0.15
																						
Qwen 3 4B s70 ALPS + PGD (trust region)																						wandb 17aylqzg 2y2o3gt6 minaq3tm	cosmos1030/gmp-4b-s70pct-lr0.0001-onpol-lmda0.33-20260921-212708-p265824	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/17aylqzg https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/2y2o3gt6 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/minaq3tm
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	35.86	70.2	23.6	5.14	7565	8.59	77.27	69.09	14406	15.34	60.81	44.3	11379	8.58	70.52	0	26923	76.57	13.34	5.7	3762	42.67
1	34.96	68.4	25.4	7.07	7894	5.56	68.18	75.56	14006	16.64	63.4	45.78	11677	6.72	71.64	0	27081	77.48	12.13	4.4	3733	42.31
42	35.71	69.0	23.4	6.76	7845	9.6	72.73	64.15	14389	16.08	61.74	40.0	11537	6.72	69.78	0	26718	77.18	11.75	6.0	3638	42.24
mean	35.51	69.2	24.13	6.32	7768	7.91	72.73	69.6	14267	16.02	61.98	43.36	11531	7.34	70.65	0.0	26907	77.08	12.41	5.36	3711	42.41
std	0.48	0.92	1.1	1.04	177	2.1	4.55	5.72	226	0.65	1.31	3.0	149	1.08	0.94	0.0	182	0.46	0.83	0.85	65	0.23
																						
Qwen 3 4B s70 Ours																						wandb 39t1d9g7	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260901_080954	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/39t1d9g7
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	42.05	73.0	20.6	5.93	7308	17.17	60.1	47.69	13009	29.39	45.1	25.7	8999	10.07	68.66	0	25774	80.59	9.78	3.28	3381	48.26
1	41.96	73.0	21.6	4.45	7223	14.14	59.09	53.33	13270	29.94	45.29	25.69	8925	10.82	64.18	0	25587	81.88	9.7	3.23	3373	48.91
42	43.57	77.0	18.8	4.47	7119	16.16	62.63	41.82	13109	28.84	47.69	28.11	9302	12.69	68.28	0	25655	83.17	9.4	2.4	3362	50.42
mean	42.52	74.33	20.33	4.95	7217	15.82	60.61	47.61	13129	29.39	46.03	26.5	9075	11.19	67.04	0.0	25672	81.88	9.63	2.97	3372	49.2
std	0.91	2.31	1.42	0.85	95	1.54	1.82	5.76	131	0.55	1.44	1.39	200	1.35	2.48	0.0	94	1.29	0.2	0.49	9	1.11
																						
Qwen 3 4B s70 Ours OPD-only (0/0/1.0)  [1/3 seeds complete]  [중복시드: 런 3개 / 시드 2개]  [finished/running]																						wandb dl1d889j 87x0tda1 ze0mbufm	cosmos1030/gmp-4b-s70pct-lr1e-4_20260919_041114	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/dl1d889j https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/87x0tda1 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/ze0mbufm
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	-	0.0	100	100	16384	-	-	-	-	0.0	100	100	16384	0	100	-	32768	0.0	100	100	8192	0.0
42	0.04	0.0	100	100	16384	0.0	100	100	16384	0.18	99.82	99.12	16356	0.0	99.63	100	32646	0.0	100	100	8192	0.05
																						
Qwen 3 4B s70 Ours w/o KD (0.5/0/0.5)																						wandb r8eomj61 4shjv676 uzbizseq	cosmos1030/gmp-4b-s70pct-lr1e-4_20260917_213402	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/r8eomj61 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/4shjv676 https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/uzbizseq
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	38.26	68.6	24.6	6.03	7518	11.62	66.67	64.06	13694	23.84	51.57	32.46	9805	7.46	69.03	0	25719	79.76	8.42	2.86	3001	44.92
1	39.76	69.8	22.8	4.64	7488	12.12	66.67	57.14	13753	27.17	48.98	27.94	9607	8.58	70.15	0	26420	81.12	8.11	2.19	3060	46.67
42	38.74	69.6	23.2	4.13	7260	11.11	65.66	57.69	13473	24.58	52.31	32.83	9978	7.84	67.54	0	25682	80.59	10.24	3.63	3099	45.65
mean	38.92	69.33	23.53	4.93	7422	11.62	66.33	59.63	13640	25.2	50.96	31.08	9797	7.96	68.91	0.0	25940	80.49	8.92	2.89	3053	45.75
std	0.77	0.64	0.95	0.98	141	0.51	0.58	3.85	147	1.75	1.75	2.72	186	0.57	1.31	0.0	416	0.69	1.15	0.72	49	0.88
																						
Qwen 3 4B s70 Ours w/o OPD (0.5/0.5/0)																						wandb orwr7glo	cosmos1030/gmp-kd5e-1-s70pct-lr1e-4_20260915_192606	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/orwr7glo
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	41.73	74.4	16.4	4.37	6635	14.65	61.62	57.35	13386	28.84	33.27	19.59	7290	7.09	55.22	0	24227	83.7	7.13	1.6	2918	48.51
1	42.87	74.4	19.0	3.38	6583	17.68	58.08	42.62	12994	32.53	32.16	15.38	7125	7.09	51.49	0	23643	82.64	7.43	1.98	2881	49.17
42	41.95	73.2	17.4	3.43	6613	15.66	57.58	46.55	12973	28.84	34.2	21.21	7321	8.96	57.46	0	24711	83.09	7.81	2.32	2913	48.52
mean	42.18	74.0	17.6	3.73	6610	15.99	59.09	48.84	13118	30.07	33.21	18.73	7245	7.71	54.73	0.0	24193	83.14	7.46	1.97	2904	48.73
std	0.6	0.69	1.31	0.56	26	1.54	2.2	7.63	233	2.13	1.02	3.01	106	1.08	3.02	0.0	535	0.53	0.34	0.36	20	0.38
																						
Qwen 3 4B s70 Ours w/o TR (jump) + w/o rollout refresh  [1/3 seeds complete]																						wandb eniy0b69	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260909_221717	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/eniy0b69
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
42	27.57	49.6	38.0	7.81	9524	5.56	76.26	73.17	14100	15.71	67.28	42.18	11905	1.49	76.12	0	27475	65.5	16.6	4.42	3632	33.08
																						
Qwen 3 4B s70 Ours w/o TR (one-step) + w/o OPD  [2/3 seeds complete]																						wandb 7r1km0uf tzuwhhf9	/home/doyoonkim/models/jumpnoopd_4b_s70	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/7r1km0uf https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/tzuwhhf9
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	34.56	62.4	25.2	4.88	7885	10.61	60.61	54.35	13109	23.29	43.62	29.61	9010	4.48	64.18	0	26004	72.02	9.4	2.06	3207	40.55
1	33.97	60.2	28.6	4.44	7866	13.13	61.62	43.48	13100	20.15	45.1	33.13	9156	4.1	64.93	0	25881	72.25	11.6	3.35	3188	39.18
mean	34.26	61.3	26.9	4.66	7876	11.87	61.11	48.91	13105	21.72	44.36	31.37	9083	4.29	64.55	0.0	25942	72.14	10.5	2.7	3197	39.86
std	0.42	1.56	2.4	0.31	13	1.79	0.71	7.69	6	2.22	1.05	2.49	103	0.26	0.53	0.0	87	0.16	1.55	0.91	13	0.97
																						
Qwen 3 4B s70 Ours w/o rollout refresh																						wandb nve0ruhr c4uytmxd p65lf0k2	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260903_081638	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/nve0ruhr https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/c4uytmxd https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/p65lf0k2
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	43.03	75.8	18.2	3.07	6449	16.67	58.08	53.52	12752	29.94	46.77	23.58	9005	7.46	56.72	0	24634	85.29	6.29	1.92	2630	49.62
1	42.48	73.8	18.8	4.16	6708	19.19	55.05	41.54	12581	28.84	48.06	23.9	9142	5.6	56.72	0	24348	84.99	5.23	1.49	2589	48.31
42	43.13	77.0	16.6	2.53	6450	16.67	58.59	50.75	13010	29.76	43.99	24.41	8561	8.21	57.09	0	24056	84.0	6.75	1.86	2699	49.74
mean	42.88	75.53	17.87	3.25	6535	17.51	57.24	48.6	12781	29.51	46.27	23.97	8903	7.09	56.84	0.0	24346	84.76	6.09	1.76	2639	49.22
std	0.35	1.62	1.14	0.83	150	1.46	1.91	6.27	216	0.59	2.08	0.42	304	1.35	0.22	0.0	289	0.67	0.78	0.23	55	0.8
																						
Qwen 3 4B s70 Ours, cubic schedule (pace-matched)  [1/3 seeds complete]																						wandb nyrapua1	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260903_144159	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/nyrapua1
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
42	41.91	75.8	17.0	5.01	6550	18.18	55.56	47.83	12753	22.74	53.05	35.6	9906	8.21	70.52	0	26476	84.61	7.05	1.67	2812	47.84
																						
Qwen 3 4B s70 Ours (A3 jump)																						wandb 9171lgjn	cosmos1030/gmp-kd3e-1-s70pct-lr1e-4_20260909_213205	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/9171lgjn
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
seed	accuracy	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy	truncation rate	correct truncation rate	avg tokens	accuracy
0	33.2	59.8	28.8	6.56	8411	9.09	69.7	64.71	14110	23.84	43.62	25.86	8949	2.99	75.0	0	27816	70.28	13.87	4.14	3615	39.23
1	32.31	57.0	32.6	7.77	8848	7.58	74.75	67.39	14246	25.51	40.85	19.77	8689	1.49	73.88	0	27818	69.98	14.56	4.55	3640	38.49
42	32.14	56.6	32.2	8.71	8912	8.59	66.67	63.04	13528	23.29	40.85	23.64	8664	0.75	75.37	0	27711	71.49	13.42	4.07	3621	38.03
mean	32.55	57.8	31.2	7.68	8724	8.42	70.37	65.05	13961	24.21	41.77	23.09	8767	1.74	74.75	0.0	27781	70.58	13.95	4.25	3626	38.58
std	0.57	1.74	2.09	1.08	273	0.77	4.08	2.19	381	1.15	1.6	3.08	157	1.14	0.78	0.0	61	0.8	0.57	0.26	13	0.6
																						
Qwen 3 4B s70 Cubic schedule, no PGD (pace-matched)																						wandb ay0dnnto gljk658o hl7zwbkn	/NHNHOME/log-postech/doyoonkim/models/gmp_4b_s70pct_lr0.0001_onpol_lmda0.33_20260922_023308_p310907	https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/ay0dnnto https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/gljk658o https://wandb.ai/dyk6208-gwangju-institute-of-science-and-technology/reasoning_qwen3_4b_nostrip8192/runs/hl7zwbkn
	avg5	math500				GPQA				IFEval				LCB				GSM8K				avg4 (no GPQA)
