step,train/sparsity,train/target_sparsity,train/grad_norm,train/loss,train/ntp_loss,train/onpolicy_kd_loss,train/aux_loss,train/lr,onpolicy/kl_loss,onpolicy/overlap_ratio_top100,onpolicy/entropy_gap,onpolicy/student_entropy,onpolicy/teacher_entropy,onpolicy/gen_tokens,pgd/kl_at_full_pgd,pgd/kl_at_k_actual,pgd/kl_budget,pgd/k_actual,pgd/post_sparsity,pgd/prunings,pgd/revivals,pgd/turnover,pgd/net_growth,pgd/n_prune_cand,pgd/n_revive_cand
11,0.7000003248309168,0.014931617980753997,64.5,4.1759520173072815,6.920236825942993,6.247606158256531,5.734162449836731,4.296875e-06,6.247606158256531,0.2803369052708149,10.046279475092888,11.34688401222229,1.3006045371294022,512,,,,,,,,,,,
12,0.7000003248309168,0.01627840995788574,78.5,4.18373966217041,6.1599531173706055,6.91360330581665,6.518045425415039,4.6875000000000004e-06,6.91360330581665,0.2501904219388962,10.276425987482071,11.31723928451538,1.04081329703331,512,,,,,,,,,,,
13,0.7000003248309168,0.017623435650710617,61.5,3.9875420331954956,6.750715136528015,6.963105320930481,5.332745134830475,5.078125000000001e-06,6.963105320930481,0.22702636197209358,9.885440170764923,11.347386837005615,1.4619466662406921,512,,,,,,,,,,,
14,0.7000003248309168,0.018966696218208144,58,4.146023273468018,6.05511748790741,7.280060529708862,6.508588671684265,5.46875e-06,7.280060529708862,0.23046385496854782,10.638593897223473,11.391915559768677,0.7533216625452042,512,,,,,,,,,,,
15,0.7000003248309168,0.02030819281935692,69.5,3.865185856819153,5.431150913238525,6.066071629524231,6.2815330028533936,5.859375e-06,6.066071629524231,0.2394091710448265,9.992627777159214,11.346823692321777,1.3541959151625633,512,,,,,,,,,,,
16,0.7000003248309168,0.021647926613136536,70,4.037695407867432,5.829271197319031,6.960836410522461,6.406169176101685,6.25e-06,6.960836410522461,0.24799804762005806,10.26864281669259,11.323707103729248,1.0550642870366573,512,0.0008143132436089218,0.0008143132436089218,0.03,15,0.7000003248309168,15,15,15,-1,15,2271
17,0.7000003248309168,0.022985898758526288,57,3.686331868171692,6.195989608764648,7.044720888137817,4.974713027477264,6.6406250000000005e-06,7.044720888137817,0.22992675006389618,10.505389586091042,11.338944435119629,0.8335548490285873,512,,,,,,,,,,,
18,0.7000003248309168,0.024322110414505004,55.5,3.8186553716659546,6.552357912063599,7.2222230434417725,5.019324839115143,7.031250000000001e-06,7.2222230434417725,0.22174803912639618,10.548114910721779,11.348529577255249,0.8004146665334702,512,,,,,,,,,,,
19,0.7000003248309168,0.025656562740052125,49.25,3.7616409063339233,6.406542181968689,6.992931485176086,4.992369055747986,7.421875e-06,6.992931485176086,0.25388671830296516,10.70332058519125,11.264596939086914,0.5612763538956642,512,,,,,,,,,,,
20,0.7000003248309168,0.026989256894147017,52.75,3.8550806641578674,6.560266971588135,6.79918110370636,5.121794939041138,7.8125e-06,6.79918110370636,0.2539697103202343,10.663219332695007,11.256327152252197,0.5931078195571899,512,,,,,,,,,,,
21,0.7000003248309168,0.028320194035768506,44.75,3.565288007259369,7.0652525424957275,6.84816312789917,3.738649845123291,8.203125000000001e-06,6.84816312789917,0.24718748778104782,10.501038148999214,11.150377988815308,0.6493398398160934,512,,,,,,,,,,,
22,0.7000003248309168,0.029649375323895964,48.25,3.7635433077812195,6.313896656036377,6.365447759628296,5.0907798409461975,8.59375e-06,6.365447759628296,0.26731932908296585,10.369329668581486,11.150176286697388,0.780846618115902,512,,,,,,,,,,,
23,0.7000003248309168,0.03097680191750883,46,3.7164477109909058,6.195700645446777,6.53838837146759,5.066262066364288,8.984375e-06,6.53838837146759,0.2738037109375,10.442732363939285,11.060981273651123,0.6182489097118378,512,,,,,,,,,,,
24,0.7000003248309168,0.032302474975585936,46.25,3.5939639806747437,6.048014521598816,6.7258806228637695,4.842784643173218,9.375000000000001e-06,6.7258806228637695,0.25562987104058266,10.525587752461433,11.076190948486328,0.5506031960248947,512,0.0014274014392867684,0.0014274014392867684,0.03,251,0.7000003248309168,251,251,311,-5,251,2505
25,0.7000003248309168,0.03362639565710664,43.5,3.753452777862549,5.994300007820129,6.325041651725769,5.379799008369446,9.765625e-06,6.325041651725769,0.2750927731394768,10.206111021339893,10.82258915901184,0.6164781376719475,512,,,,,,,,,,,
26,0.7000003248309168,0.03494856512105032,42.25,3.377085268497467,5.744768977165222,5.3421431183815,4.488822340965271,1.0156250000000001e-05,5.3421431183815,0.28413573279976845,9.393333226442337,10.653716087341309,1.2603828608989716,512,,,,,,,,,,,
27,0.7000003248309168,0.03626898452639579,45.25,3.670091986656189,7.051552772521973,5.5817906856536865,4.069937586784363,1.0546875e-05,5.5817906856536865,0.3012646324932575,9.982426449656487,10.77721357345581,0.794787123799324,512,,,,,,,,,,,
28,0.7000003248309168,0.03758765503212251,48,3.489772617816925,5.928940773010254,5.852145552635193,4.646127343177795,1.09375e-05,5.852145552635193,0.2760302685201168,9.525055453181267,10.421263456344604,0.8962080031633377,512,,,,,,,,,,,
29,0.7000003248309168,0.038904577797209836,48,3.241844892501831,5.993760466575623,5.808594346046448,3.8300114274024963,1.1328125000000001e-05,5.808594346046448,0.26692383363842964,9.616626039147377,10.335799217224121,0.7191731780767441,512,,,,,,,,,,,
30,0.7000003248309168,0.0402197539806366,46.75,3.3820502161979675,6.212996125221252,5.497219204902649,4.0356404185295105,1.171875e-05,5.497219204902649,0.28371092677116394,9.079064041376114,9.733902931213379,0.654838889837265,512,,,,,,,,,,,
31,0.7000003248309168,0.04153318474138215,46.25,3.1778913140296936,5.417624592781067,4.878180384635925,4.212348580360413,1.2109375000000001e-05,4.878180384635925,0.28815916925668716,8.594911262392998,9.999425649642944,1.4045143872499466,512,,,,,,,,,,,
32,0.7000003248309168,0.04284487123842596,54.25,3.21527236700058,6.082160949707031,1.402376115322113,3.6610883474349976,1.25e-05,1.402376115322113,0.37028806656599045,4.578885443508625,6.297092437744141,1.7182069942355156,512,0.0009854603558778763,0.0009854603558778763,0.03,807,0.7000003248309168,807,807,1063,39,807,3062
33,0.7000003248309168,0.04415481463074684,64,3.017863690853119,5.785478234291077,0.9200649112462997,3.3595625162124634,1.2890625e-05,0.9200649112462997,0.37089353799819946,4.75413091480732,6.147151827812195,1.3930209130048752,512,,,,,,,,,,,
34,0.7000003248309168,0.045463016077324156,85,3.0698938965797424,6.423649787902832,1.9491496682167053,2.8790586292743683,1.3281250000000001e-05,1.9491496682167053,0.2506201062351465,1.3110478520393372,2.9942284524440765,1.6831806004047394,512,,,,,,,,,,,
35,0.7000003248309168,0.04676947673713728,58.75,2.7689423263072968,5.5389352440834045,0.6312545910477638,2.8517988324165344,1.3671875e-05,0.6312545910477638,0.29267576709389687,0.30030637234449387,1.6396689116954803,1.3393625393509865,512,,,,,,,,,,,
36,0.7000003248309168,0.048074197769165036,48.75,3.201831877231598,6.26778507232666,0.8802738934755325,3.434735357761383,1.4062500000000001e-05,0.8802738934755325,0.3635937422513962,1.064478650689125,3.0394436419010162,1.9749649912118912,512,,,,,,,,,,,
37,0.7000003248309168,0.04937718033238687,52.25,2.8766308426856995,5.728245258331299,2.0757007747888565,2.9888173937797546,1.4453125e-05,2.0757007747888565,0.341679684817791,0.04148790240287781,3.119837373495102,3.078349471092224,512,,,,,,,,,,,
38,0.7000003248309168,0.050678425585782144,40.5,2.9776610136032104,6.13822865486145,0.8568025678396225,2.8849862217903137,1.484375e-05,0.8568025678396225,0.32127928733825684,1.664848543703556,2.304720103740692,0.6398715600371361,512,,,,,,,,,,,
39,0.7000003248309168,0.051977934688329695,48.75,2.6625953912734985,4.9346813559532166,0.7538703009486198,3.1337892413139343,1.5234375000000001e-05,0.7538703009486198,0.27738769352436066,0.2687315810471773,0.6699493397027254,0.4012177586555481,512,,,,,,,,,,,
40,0.7000003248309168,0.05327570879900888,55.5,2.548867166042328,4.711206018924713,0.456534743309021,3.012633502483368,1.5625e-05,0.456534743309021,0.32073241099715233,-0.13605615496635437,2.1570154279470444,2.2930715829133987,512,0.0018295773770660162,0.0018295773770660162,0.03,918,0.7000003248309168,918,918,1021,265,918,3172
41,0.7000003248309168,0.054571749076799146,151,2.4954529404640198,4.274789988994598,0.6974308639764786,3.287188231945038,1.6015625e-05,0.6974308639764786,0.3488818220794201,-0.9665287844836712,4.381613742560148,5.348142527043819,512,,,,,,,,,,,
42,0.7000003248309168,0.055866056680679316,96.5,2.6144354939460754,4.693074107170105,0.5138325914740562,3.2294574975967407,1.6406250000000002e-05,0.5138325914740562,0.35206054151058197,0.4194500595331192,1.1913357973098755,0.7718857377767563,512,,,,,,,,,,,
43,0.7000003248309168,0.057158632769628764,62.75,2.708241105079651,5.0824666023254395,0.9801052138209343,3.124324321746826,1.6796875e-05,0.9801052138209343,0.2705908063799143,-0.7147478759288788,1.0049195140600204,1.7196673899888992,512,,,,,,,,,,,
44,0.7000003248309168,0.058449478502626856,25,2.6163167357444763,5.126023232936859,0.3747287094593048,2.8022091388702393,1.71875e-05,0.3747287094593048,0.32381346821784973,0.04843747243285179,2.363381963223219,2.314944490790367,512,,,,,,,,,,,
45,0.7000003248309168,0.05973859503865241,36.25,2.2433010935783386,3.5808876156806946,0.5169513151049614,3.216994047164917,1.7578125000000002e-05,0.5169513151049614,0.3114599473774433,0.09548190981149673,0.8169619739055634,0.7214800640940666,512,,,,,,,,,,,
46,0.7000003248309168,0.06102598353668489,65,2.269533634185791,3.6659695506095886,1.8821477591991425,3.2114047408103943,1.796875e-05,1.8821477591991425,0.309541005641222,0.12478695809841156,4.165589094161987,4.040802136063576,512,,,,,,,,,,,
47,0.7000003248309168,0.062311645155703636,22.25,2.290134847164154,4.2381468415260315,0.8177430257201195,2.701655626296997,1.8359375e-05,0.8177430257201195,0.32563964277505875,0.23284344375133514,0.9315288215875626,0.6986853778362274,512,,,,,,,,,,,
48,0.7000003248309168,0.0635955810546875,42.25,2.2911414206027985,4.45548540353775,1.447577379643917,2.4873672127723694,1.8750000000000002e-05,1.447577379643917,0.2858984246850014,-0.2967042997479439,1.9461486786603928,2.2428529784083366,512,0.0018537082942202687,0.0018537082942202687,0.03,1118,0.7000003248309168,1118,1118,1189,263,1118,3374
49,0.7000003248309168,0.06487779239261583,31.25,2.63850200176239,5.198535740375519,1.8729763105511665,2.7969245314598083,1.9140625e-05,1.8729763105511665,0.32032714039087296,0.7318515330553055,2.0579919517040253,1.3261404186487198,512,,,,,,,,,,,
50,0.7000003248309168,0.06615828032846807,28.75,2.2980193495750427,4.268854737281799,0.7854990772902966,2.694839894771576,1.953125e-05,0.7854990772902966,0.33008788526058197,0.29452284425497055,4.264274001121521,3.9697511568665504,512,,,,,,,,,,,
51,0.7000003248309168,0.06743704602122307,24.625,2.534758746623993,5.268941402435303,0.4191795289516449,2.4121453762054443,1.9921875e-05,0.4191795289516449,0.3195214793086052,1.5068301111459732,2.4499320685863495,0.9431019574403763,512,,,,,,,,,,,
52,0.7000003248309168,0.06871409062986017,32.5,2.479389250278473,5.152926087379456,0.49219105392694473,2.360374391078949,2.0312500000000002e-05,0.49219105392694473,0.36918456852436066,1.1347020044922829,2.6264652013778687,1.4917631968855858,512,,,,,,,,,,,
53,0.7000003248309168,0.06998941531335874,28.625,2.3621729910373688,5.01707398891449,0.26626111939549446,2.1410257816314697,2.0703125e-05,0.26626111939549446,0.37172361463308334,0.3707672245800495,0.8229042887687683,0.4521370641887188,512,,,,,,,,,,,
54,0.7000003248309168,0.07126302123069762,33.5,2.3231890201568604,4.929864704608917,0.4972826726734638,2.110101491212845,2.109375e-05,0.4972826726734638,0.3366747945547104,0.16841665282845497,1.8919921815395355,1.7235755287110806,512,,,,,,,,,,,
55,0.7000003248309168,0.07253490954085626,30.625,2.0248047709465027,4.174930512905121,0.40628986060619354,1.9608413577079773,2.1484375000000002e-05,0.40628986060619354,0.3906640484929085,0.5800381749868393,1.5681538581848145,0.9881156831979752,512,,,,,,,,,,,
56,0.7000003248309168,0.073805081402814,17.125,1.932901918888092,3.7781185507774353,0.5187822133302689,2.079159766435623,2.1875e-05,0.5187822133302689,0.33253416419029236,0.9776348173618317,1.4173530638217926,0.43971824645996094,512,0.0011118109105154872,0.0011118109105154872,0.03,1597,0.7000003248309168,1597,1597,1722,396,1597,3851
57,0.7000003248309168,0.07507353797554969,54,1.6183493435382843,2.7917192578315735,1.0203151479363441,2.112369567155838,2.2265625e-05,1.0203151479363441,0.35994628816843033,1.4931140393018723,3.7297112345695496,2.2365971952676773,512,,,,,,,,,,,
58,0.7000003248309168,0.0763402804180427,71.5,2.3925917744636536,4.996918261051178,0.6821300685405731,2.253359615802765,2.2656250000000002e-05,0.6821300685405731,0.30387695133686066,2.4791985228657722,4.8996710032224655,2.4204724803566933,512,,,,,,,,,,,
59,0.7000003248309168,0.07760530988927244,56,1.9735773205757141,3.4963330030441284,0.3484037518501282,2.4842041730880737,2.3046875e-05,0.3484037518501282,0.34233885258436203,1.5351582244038582,2.062992975115776,0.5278347507119179,512,,,,,,,,,,,
60,0.7000003248309168,0.07886862754821777,60.25,2.2923117578029633,3.9550647735595703,1.059153713285923,2.991334080696106,2.34375e-05,1.059153713285923,0.2810449115931988,0.7744864076375961,1.899540901184082,1.125054493546486,512,,,,,,,,,,,
61,0.7000003248309168,0.08013023455385804,29.375,1.6117320954799652,2.7450318932533264,0.20610709488391876,2.1390044689178467,2.3828125e-05,0.20610709488391876,0.3483544811606407,0.27687515690922737,0.6316314712166786,0.35475631430745125,512,,,,,,,,,,,
62,0.7000003248309168,0.08139013206517264,12.125,1.7454370260238647,3.50906240940094,0.4843827188014984,1.7801402807235718,2.4218750000000003e-05,0.4843827188014984,0.43699705600738525,0.07777010649442673,3.5243770331144333,3.4466069266200066,512,,,,,,,,,,,
63,0.7000003248309168,0.08264832124114035,125,1.773617833852768,3.3990066051483154,0.7419508844614029,1.9755928218364716,2.4609375e-05,0.7419508844614029,0.32487304508686066,-0.06477212905883789,1.7389673367142677,1.8037394657731056,512,,,,,,,,,,,
64,0.7000003248309168,0.08390480324074068,74.5,1.999569058418274,4.0712502002716064,0.7282731458544731,1.9880498051643372,2.5e-05,0.7282731458544731,0.4469286948442459,1.9511282751336694,4.925702691078186,2.9745744159445167,512,0.0032031561713665724,0.0032031561713665724,0.03,1713,0.7000003248309168,1713,1713,2047,261,1713,3966
65,0.7000003248309168,0.08515957922295293,26.625,2.406010925769806,5.310824453830719,0.605379045009613,1.980117380619049,2.5390625000000002e-05,0.605379045009613,0.434208981692791,1.8516094088554382,3.5380278825759888,1.6864184737205505,512,,,,,,,,,,,
66,0.7000003248309168,0.08641265034675598,16.125,1.6158784925937653,3.1348864436149597,0.28817736729979515,1.7617147266864777,2.578125e-05,0.28817736729979515,0.47107910364866257,0.9433946684002876,1.2530508488416672,0.30965618044137955,512,,,,,,,,,,,
67,0.7000003248309168,0.08766401777112916,41,1.8533284962177277,3.5564653277397156,0.21227995306253433,2.059681475162506,2.6171875e-05,0.21227995306253433,0.46080076694488525,-0.46705570816993713,1.0121482908725739,1.479203999042511,512,,,,,,,,,,,
68,0.7000003248309168,0.08891368265505194,14.5625,1.8679669797420502,3.949288249015808,0.15190483443439007,1.7112175226211548,2.6562500000000002e-05,0.15190483443439007,0.4831884503364563,-0.11838667094707489,0.13462339714169502,0.2530100680887699,512,,,,,,,,,,,
69,0.7000003248309168,0.09016164615750312,12.75,1.8664864301681519,3.653340995311737,0.23842749372124672,2.002678155899048,2.6953125000000003e-05,0.23842749372124672,0.44569336622953415,0.2846955992281437,1.2644991800189018,0.9798035807907581,512,,,,,,,,,,,
70,0.7000003248309168,0.09140790943746209,39.75,1.5316294729709625,2.9196267127990723,0.47963282093405724,1.7216745018959045,2.734375e-05,0.47963282093405724,0.497744120657444,1.3210693821310997,2.637832123786211,1.3167627416551113,512,,,,,,,,,,,
71,0.7000003248309168,0.09265247365390822,13,1.5345457792282104,2.8229219913482666,0.39706308767199516,1.8272164165973663,2.7734375e-05,0.39706308767199516,0.45744625478982925,-0.5434458069503307,1.194413885474205,1.7378596924245358,512,,,,,,,,,,,
72,0.7000003248309168,0.09389533996582031,19.75,1.4789898097515106,2.6840128898620605,0.2989061065018177,1.7977742552757263,2.8125000000000003e-05,0.2989061065018177,0.5190087705850601,-0.01739007607102394,1.4990132227540016,1.5164032988250256,512,0.0019783342722803354,0.0019783342722803354,0.03,2700,0.7000003248309168,2700,2700,2891,659,2700,4954
73,0.7000003248309168,0.09513650953217782,21,1.7842825949192047,3.8086628317832947,0.6587501298636198,1.5982539653778076,2.8515625e-05,0.6587501298636198,0.48954588919878006,1.137299232184887,2.8947640359401703,1.7574648037552834,512,,,,,,,,,,,
74,0.7000003248309168,0.09637598351196013,10.75,1.8499547243118286,3.7610919177532196,0.168413070961833,1.844831258058548,2.890625e-05,0.168413070961833,0.4737304449081421,-0.005623068660497665,0.7428959310054779,0.7485189996659756,512,,,,,,,,,,,
75,0.7000003248309168,0.09761376306414604,9.4375,1.6403388679027557,3.3084741830825806,0.2158034685999155,1.662249505519867,2.9296875000000002e-05,0.2158034685999155,0.4831298813223839,0.2653508521616459,1.2725905366241932,1.0072396844625473,512,,,,,,,,,,,
76,0.7000003248309168,0.09884984934771493,16.5,1.6422883868217468,3.3047619462013245,0.32647349685430527,1.6718693971633911,2.96875e-05,0.32647349685430527,0.46751465648412704,0.8087519258260727,1.9643060266971588,1.1555541008710861,512,,,,,,,,,,,
77,0.7000003248309168,0.10008424352164624,11,1.7990630865097046,4.0016027092933655,0.496093088760972,1.4501032829284668,3.0078125e-05,0.496093088760972,0.40577635914087296,-0.3822264149785042,4.816069632768631,5.198296047747135,512,,,,,,,,,,,
78,0.7000003248309168,0.10131694674491881,8.875,1.5773818492889404,3.1347528398036957,0.2316780211403966,1.6451919376850128,3.0468750000000002e-05,0.2316780211403966,0.4963086023926735,0.12335057556629181,1.4705753326416016,1.3472247570753098,512,,,,,,,,,,,
79,0.7000003248309168,0.102547960176512,13.625,1.3209044337272644,2.547653317451477,0.6469174493104219,1.4550871849060059,3.0859375e-05,0.6469174493104219,0.5078320205211639,0.9221701622009277,3.883644424378872,2.961474262177944,512,,,,,,,,,,,
80,0.7000003248309168,0.10377728497540517,25.25,1.4839265942573547,3.0341634154319763,0.22798109613358974,1.4625836610794067,3.125e-05,0.22798109613358974,0.5232665911316872,0.3555650971829891,1.2187830843031406,0.8632179871201515,512,0.0019000524189323187,0.0019000524189323187,0.03,3509,0.7000003248309168,3509,3509,3902,716,3509,5765
81,0.7000003248309168,0.10500492230057716,11.8125,1.2688490152359009,2.7107149362564087,0.2775912955403328,1.1342819035053253,3.1640625e-05,0.2775912955403328,0.5351366996765137,-0.58005540817976,1.780945211648941,2.361000619828701,512,,,,,,,,,,,
82,0.7000003248309168,0.10623087331100739,10,1.2305747270584106,2.29150128364563,0.10269809700548649,1.4375129640102386,3.203125e-05,0.10269809700548649,0.5780908018350601,0.4628460109233856,0.6175493597984314,0.15470334887504578,512,,,,,,,,,,,
83,0.7000003248309168,0.10745513916567526,10.125,1.6135505139827728,3.3188095688819885,0.1886422149837017,1.5707372426986694,3.2421875e-05,0.1886422149837017,0.5141601637005806,0.6233615055680275,1.433137521147728,0.8097760155797005,512,,,,,,,,,,,
84,0.7000003248309168,0.10867772102355956,9.125,1.2003598511219025,2.3921069502830505,0.26776713971048594,1.2453469932079315,3.2812500000000005e-05,0.26776713971048594,0.4388720616698265,0.9788165204226971,1.2366899773478508,0.25787345692515373,512,,,,,,,,,,,
85,0.7000003248309168,0.10989862004363969,12.0625,1.374277412891388,2.873100847005844,0.11987451277673244,1.291375994682312,3.3203125e-05,0.11987451277673244,0.5473535060882568,0.11481869220733643,0.7246033474802971,0.6097846552729607,512,,,,,,,,,,,
86,0.7000003248309168,0.11111783738489507,11.0625,1.0678516328334808,2.123959392309189,0.18136701732873917,1.1119545102119446,3.359375e-05,0.18136701732873917,0.5310351550579071,0.2353157103061676,1.1678267270326614,0.9325110167264938,512,,,,,,,,,,,
87,0.7000003248309168,0.11233537420630454,12,1.1941377967596054,2.4914451837539673,0.2588334158062935,1.1271541863679886,3.3984375000000004e-05,0.2588334158062935,0.548476554453373,-0.6797419674694538,0.7979813851416111,1.477723352611065,512,,,,,,,,,,,
88,0.7000003248309168,0.11355123166684747,8.9375,0.9680706709623337,1.8248951137065887,0.43617838621139526,1.1086523830890656,3.4375e-05,0.43617838621139526,0.466855451464653,-0.870991438627243,2.3464397490024567,3.2174311876296997,512,0.0009828188922256231,0.0009828188922256231,0.03,4647,0.7000003248309168,4647,4647,5288,600,4647,6903
89,0.7000003248309168,0.11476541092550321,11,1.3642271906137466,2.8315596878528595,0.41142795979976654,1.3024621307849884,3.4765625e-05,0.41142795979976654,0.5088671669363976,1.7059860229492188,4.964625656604767,3.258639633655548,512,,,,,,,,,,,
90,0.7000003248309168,0.1159779131412506,11.75,1.2406690120697021,2.45326030254364,0.2487548366189003,1.306342601776123,3.5156250000000004e-05,0.2487548366189003,0.5276757478713989,1.594975009560585,2.1109375655651093,0.5159625560045242,512,,,,,,,,,,,
91,0.7000003248309168,0.11718873947306908,10.375,1.0382173657417297,2.1049871146678925,0.12016655411571264,1.0411259084939957,3.5546875e-05,0.12016655411571264,0.5688476487994194,0.6716320812702179,1.0256171971559525,0.35398511588573456,512,,,,,,,,,,,
92,0.7000003248309168,0.11839789107993802,13.625,1.5525575280189514,3.5079946517944336,0.31455816701054573,1.19672492146492,3.59375e-05,0.31455816701054573,0.3964941203594208,0.5140044763684273,2.8071489185094833,2.293144442141056,512,,,,,,,,,,,
93,0.7000003248309168,0.11960536912083625,12.25,1.303983062505722,2.9480186998844147,0.3411698378622532,1.0034450888633728,3.6328125000000004e-05,0.3411698378622532,0.5183105394244194,-0.5537769254297018,1.0759640727192163,1.6297409981489182,512,,,,,,,,,,,
94,0.7000003248309168,0.12081117475474312,7.28125,1.8108351528644562,4.285881608724594,0.14689860958606005,1.2014973014593124,3.671875e-05,0.14689860958606005,0.42491698265075684,0.12128196097910404,0.8618437293916941,0.74056176841259,512,,,,,,,,,,,
95,0.7000003248309168,0.1220153091406381,10.5625,1.5141162872314453,3.4025155305862427,0.3608598681166768,1.1857153922319412,3.7109375e-05,0.3608598681166768,0.5573290809988976,-1.4402975905686617,0.6833643969148397,2.1236619874835014,512,,,,,,,,,,,
96,0.7000003248309168,0.1232177734375,8.6875,1.4810871481895447,3.3097390830516815,0.5515558645129204,1.1784035414457321,3.7500000000000003e-05,0.5515558645129204,0.5373095571994781,1.1285817623138428,3.463474303483963,2.3348925411701202,512,0.0010310265934094787,0.0010310265934094787,0.03,4576,0.7000003248309168,4576,4576,4876,1004,4576,6829
97,0.7000003248309168,0.12441856880430817,13.75,1.0178282260894775,1.8141773641109467,0.5785881355404854,1.2701504826545715,3.7890625e-05,0.5785881355404854,0.5816161930561066,0.624186635017395,2.9820526838302612,2.357866048812866,512,,,,,,,,,,,
98,0.7000003248309168,0.12561769640004203,11.375,1.2613056004047394,2.5151007175445557,0.5211728662252426,1.3070373833179474,3.828125e-05,0.5211728662252426,0.5714306384325027,1.1340761929750443,2.358141243457794,1.22406505048275,512,,,,,,,,,,,
99,0.7000003248309168,0.12681515738368035,12.4375,0.8852716386318207,1.6988292336463928,0.6540757194161415,0.9838120639324188,3.8671875e-05,0.6540757194161415,0.5963476449251175,1.6344289481639862,4.26896858215332,2.634539633989334,512,,,,,,,,,,,
100,0.7000003248309168,0.12801095291420259,7.96875,0.8460863381624222,1.7491427063941956,0.4708753973245621,0.8147551566362381,3.90625e-05,0.4708753973245621,0.6009325981140137,1.4820812940597534,4.445776522159576,2.963695228099823,512,,,,,,,,,,,
101,0.7000003248309168,0.12920508415058812,13.5,1.3013236224651337,2.9122574627399445,0.6693460494279861,1.0311471819877625,3.9453125000000005e-05,0.6693460494279861,0.5663476288318634,-0.8532876372337341,1.4772992134094238,2.330586850643158,512,,,,,,,,,,,
102,0.7000003248309168,0.1303975522518158,10.5625,0.993738979101181,2.1770161390304565,0.7818587422370911,0.8343139439821243,3.984375e-05,0.7818587422370911,0.5755029320716858,-1.3382059037685394,1.35237255692482,2.6905784606933594,512,,,,,,,,,,,
103,0.7000003248309168,0.13158835837686494,10.375,1.2093356847763062,2.653483420610428,0.5325078144669533,1.0111700892448425,4.0234375e-05,0.5325078144669533,0.6258739829063416,-0.6894510984420776,2.1706114411354065,2.860062539577484,512,,,,,,,,,,,
104,0.7000003248309168,0.13277750368471503,5.28125,1.1666016578674316,2.6108897924423218,0.4842747822403908,0.9242665320634842,4.0625000000000005e-05,0.4842747822403908,0.5912304669618607,-0.4148716926574707,2.681201457977295,3.0960731506347656,512,0.0010706206085160375,0.0010706206085160375,0.03,5736,0.7000003248309168,5736,5736,6483,619,5736,7991
