step,train/sparsity,train/target_sparsity,train/grad_norm,train/loss,train/ntp_loss,train/onpolicy_kd_loss,train/aux_loss,train/lr,onpolicy/kl_loss,onpolicy/overlap_ratio_top100,onpolicy/entropy_gap,onpolicy/student_entropy,onpolicy/teacher_entropy,onpolicy/gen_tokens,pgd/kl_at_full_pgd,pgd/kl_at_k_actual,pgd/kl_budget,pgd/k_actual,pgd/post_sparsity,pgd/prunings,pgd/revivals,pgd/turnover,pgd/net_growth,pgd/n_prune_cand,pgd/n_revive_cand
1281,0.7000018312159367,0.6967970885336399,0.703125,0.7050456777215004,1.9108662903308868,0.08493861183524132,0.22563564591109753,3.8788512118570466e-05,0.08493861183524132,0.7571825981140137,0.1533363163471222,0.8246315568685532,0.671295240521431,512,,,,,,,,,,,
1282,0.7000018312159367,0.6968346222683235,0.5390625,0.6012939587235451,1.5809651762247086,0.05740620847791433,0.2411376778036356,3.870310539270342e-05,0.05740620847791433,0.7567577809095383,0.10463762655854225,0.5812895409762859,0.4766519144177437,512,,,,,,,,,,,
1283,0.7000018312159367,0.6968718616222894,0.4453125,0.34281886368989944,0.9239662736654282,0.09297568909823895,0.11487873084843159,3.861773338707495e-05,0.09297568909823895,0.7535058706998825,0.16772854328155518,0.7733981907367706,0.6056696474552155,512,,,,,,,,,,,
1284,0.7000018312159367,0.6969088077545166,0.421875,0.27077001705765724,0.7265891134738922,0.09627164155244827,0.09392602741718292,3.8532396364070115e-05,0.09627164155244827,0.7524072080850601,0.1527707725763321,0.8481555879116058,0.6953848153352737,512,,,,,,,,,,,
1285,0.7000018312159367,0.6969454618239843,0.43359375,0.3883109427988529,1.058209091424942,0.06134609878063202,0.1184906754642725,3.8447094585966446e-05,0.06134609878063202,0.7485156059265137,0.10569508373737335,0.5549072623252869,0.4492121785879135,512,,,,,,,,,,,
1286,0.7000018312159367,0.696981824989672,0.58984375,0.6409008875489235,1.7343633472919464,0.09892475698143244,0.20776047557592392,3.836182831493318e-05,0.09892475698143244,0.7529833912849426,0.1808634027838707,0.9658466428518295,0.7849832400679588,512,,,,,,,,,,,
1287,0.7000018312159367,0.6970178984105586,0.4765625,0.5751475244760513,1.5363770127296448,0.12173594534397125,0.20649420283734798,3.827659781303041e-05,0.12173594534397125,0.7339404076337814,0.16200009733438492,1.540983460843563,1.3789833635091782,512,,,,,,,,,,,
1288,0.7000018312159367,0.6970536832456236,0.54296875,0.4360743500292301,1.144061267375946,0.11670439504086971,0.17737614922225475,3.81914033422083e-05,0.11670439504086971,0.7521142363548279,0.2073175013065338,1.0119638442993164,0.8046463429927826,512,0.0006737325456924736,0.000246545416302979,0.03,63,0.7000018312159367,63,63,77,-5,3490,16181
1289,0.7000018312159367,0.6970891806538457,0.39453125,0.5129475966095924,1.3944828510284424,0.10293093603104353,0.15990373119711876,3.8106245164306246e-05,0.10293093603104353,0.7549950927495956,0.19805160909891129,0.910526379942894,0.7124747708439827,512,,,,,,,,,,,
1290,0.7000018312159367,0.6971243917942047,0.515625,0.5693577602505684,1.5387173742055893,0.10592582169920206,0.18660913035273552,3.802112354105215e-05,0.10592582169920206,0.7464404106140137,0.20167391002178192,0.9115781486034393,0.7099042385816574,512,,,,,,,,,,,
1291,0.7000018312159367,0.6971593178256794,0.5703125,0.4788547083735466,1.2984244525432587,0.11582809686660767,0.15265036933124065,3.793603873406155e-05,0.11582809686660767,0.7541015297174454,0.3925277143716812,1.6827237904071808,1.2901960760354996,512,,,,,,,,,,,
1292,0.7000018312159367,0.6971939599072492,0.47265625,0.3409888818860054,0.9216576665639877,0.10455565713346004,0.1116419043391943,3.785099100483681e-05,0.10455565713346004,0.7564550638198853,0.10994163155555725,1.123164340853691,1.0132227092981339,512,,,,,,,,,,,
1293,0.7000018312159367,0.6972283191978931,0.484375,0.5221542567014694,1.406773790717125,0.13125296123325825,0.17551174759864807,3.776598061476635e-05,0.13125296123325825,0.7557275146245956,0.22826643288135529,1.6298106610774994,1.401544228196144,512,,,,,,,,,,,
1294,0.7000018312159367,0.6972623968565905,0.578125,0.317547008395195,0.8581181764602661,0.13689920864999294,0.10414543934166431,3.768100782512384e-05,0.13689920864999294,0.7299560308456421,0.23906751722097397,1.0217228308320045,0.7826553136110306,512,,,,,,,,,,,
1295,0.7000018312159367,0.6972961940423206,0.498046875,0.30197201669216156,0.8096571564674377,0.11497499514371157,0.10540949925780296,3.759607289706736e-05,0.11497499514371157,0.7456298768520355,0.21708446741104126,1.0955877378582954,0.8785032704472542,512,,,,,,,,,,,
1296,0.7000018312159367,0.6973297119140625,0.59375,0.3184676393866539,0.8351459950208664,0.1026828670874238,0.12990743480622768,3.7511176091638653e-05,0.1026828670874238,0.7276757806539536,0.21501819416880608,1.1474897786974907,0.9324715845286846,512,0.0006271202000789344,0.0005946775781922042,0.03,3969,0.7000018312159367,3969,3969,5128,-132,4812,17194
1297,0.7000018312159367,0.6973629516307954,1.0625,0.5153807327151299,1.3891631066799164,0.11061477568000555,0.1725966762751341,3.7426317669762305e-05,0.11061477568000555,0.7433007508516312,0.16162512451410294,1.187563568353653,1.02593844383955,512,,,,,,,,,,,
1298,0.7000018312159367,0.6973959143514986,0.5234375,0.5199177972972393,1.3903054147958755,0.12965330481529236,0.18520298041403294,3.73414978922449e-05,0.12965330481529236,0.7373339682817459,0.14251048490405083,1.0091024227440357,0.8665919378399849,512,,,,,,,,,,,
1299,0.7000018312159367,0.6974286012351513,0.5,0.5430441498756409,1.4691423624753952,0.08836966194212437,0.17644586600363255,3.725671701977428e-05,0.08836966194212437,0.7555321902036667,0.06877803802490234,0.6797884330153465,0.6110103949904442,512,,,,,,,,,,,
1300,0.7000018312159367,0.6974610134407325,1.1328125,0.5351938381791115,1.4349111914634705,0.08784544188529253,0.18688823841512203,3.717197531291867e-05,0.08784544188529253,0.762895479798317,0.06713898479938507,0.7340548932552338,0.6669159084558487,512,,,,,,,,,,,
1301,0.7000018312159367,0.6974931521272217,0.65625,0.856565035879612,2.2743227034807205,0.08271286077797413,0.32132876850664616,3.708727303212598e-05,0.08271286077797413,0.7600487917661667,0.0736909732222557,0.7378131523728371,0.6641221791505814,512,,,,,,,,,,,
1302,0.7000018312159367,0.6975250184535979,0.4296875,0.4886363670229912,1.3198822289705276,0.07849705964326859,0.16083402000367641,3.700261043772291e-05,0.07849705964326859,0.7516991794109344,0.0576937198638916,0.7879954278469086,0.730301707983017,512,,,,,,,,,,,
1303,0.7000018312159367,0.6975566135788405,0.462890625,0.3968605175614357,1.0760156512260437,0.08498917892575264,0.12659193389117718,3.691798778991417e-05,0.08498917892575264,0.7516992092132568,0.06236256659030914,0.6360042095184326,0.5736416429281235,512,,,,,,,,,,,
1304,0.7000018312159367,0.6975879386619285,0.51171875,0.4107416123151779,1.1072454303503036,0.07645259983837605,0.13742603734135628,3.683340534878176e-05,0.07645259983837605,0.7545361220836639,0.058763206005096436,0.595204271376133,0.5364410653710365,512,0.0007013395079411566,0.0007013395079411566,0.03,5285,0.7000018312159367,5285,5285,6339,361,5285,17846
1305,0.7000018312159367,0.6976189948618412,0.4453125,0.36320021003484726,0.9774911403656006,0.0919790044426918,0.12311550974845886,3.674886337428406e-05,0.0919790044426918,0.7515380531549454,0.11269732564687729,0.6324971169233322,0.5197997912764549,512,,,,,,,,,,,
1306,0.7000018312159367,0.6976497833375578,0.5546875,0.4884716346859932,1.3070872724056244,0.07960610836744308,0.173129728063941,3.666436212625509e-05,0.07960610836744308,0.7520360946655273,0.09970434755086899,1.318363443017006,1.218659095466137,512,,,,,,,,,,,
1307,0.7000018312159367,0.6976803052480574,0.50390625,0.5827273428440094,1.5519500225782394,0.10691745951771736,0.21389032900333405,3.657990186440369e-05,0.10691745951771736,0.7268017381429672,0.1567855253815651,1.0213275030255318,0.8645419776439667,512,,,,,,,,,,,
